"key","pref","city","kcity","rcom","pref_name","city_name","kcity_name","rcom_name","JAうま","JAえひめ中央","JAえひめ南","JAえひめ未来","JAおちいまばり","JAにしうわ","JAひがしうわ","JA今治立花","JA周桑","JA愛媛たいき","JA松山市"
"3820315011","38","203","15","011","愛媛県","宇和島市","玉津村","脇中島",0,0,1,0,0,0,0,0,0,0,0
"3820315012","38","203","15","012","愛媛県","宇和島市","玉津村","日之平",0,0,1,0,0,0,0,0,0,0,0
"3820315013","38","203","15","013","愛媛県","宇和島市","玉津村","奥南",0,0,1,0,0,0,0,0,0,0,0
"3820315014","38","203","15","014","愛媛県","宇和島市","玉津村","先新浜",0,0,1,0,0,0,0,0,0,0,0
"3820315015","38","203","15","015","愛媛県","宇和島市","玉津村","畦屋三ツ尾",0,0,1,0,0,0,0,0,0,0,0
"3820315016","38","203","15","016","愛媛県","宇和島市","玉津村","花組",0,0,1,0,0,0,0,0,0,0,0
"3820315017","38","203","15","017","愛媛県","宇和島市","玉津村","筋",0,0,1,0,0,0,0,0,0,0,0
"3820316001","38","203","16","001","愛媛県","宇和島市","成妙村","是能",0,0,1,0,0,0,0,0,0,0,0
"3820316002","38","203","16","002","愛媛県","宇和島市","成妙村","曽根",0,0,1,0,0,0,0,0,0,0,0
"3820316003","38","203","16","003","愛媛県","宇和島市","成妙村","成家",0,0,1,0,0,0,0,0,0,0,0
"3820316004","38","203","16","004","愛媛県","宇和島市","成妙村","則",0,0,1,0,0,0,0,0,0,0,0
"3820316005","38","203","16","005","愛媛県","宇和島市","成妙村","大藤",0,0,1,0,0,0,0,0,0,0,0
"3820316006","38","203","16","006","愛媛県","宇和島市","成妙村","黒井地",0,0,1,0,0,0,0,0,0,0,0
"3820316007","38","203","16","007","愛媛県","宇和島市","成妙村","戸雁",0,0,1,0,0,0,0,0,0,0,0
"3820317001","38","203","17","001","愛媛県","宇和島市","三間村","宮野下",0,0,1,0,0,0,0,0,0,0,0
"3820317002","38","203","17","002","愛媛県","宇和島市","三間村","北増穂",0,0,1,0,0,0,0,0,0,0,0
"3820317003","38","203","17","003","愛媛県","宇和島市","三間村","小沢川",0,0,1,0,0,0,0,0,0,0,0
"3820317004","38","203","17","004","愛媛県","宇和島市","三間村","川之内",0,0,1,0,0,0,0,0,0,0,0
"3820317005","38","203","17","005","愛媛県","宇和島市","三間村","元宗",0,0,1,0,0,0,0,0,0,0,0
"3820317006","38","203","17","006","愛媛県","宇和島市","三間村","増田",0,0,1,0,0,0,0,0,0,0,0
"3820317007","38","203","17","007","愛媛県","宇和島市","三間村","土居中",0,0,1,0,0,0,0,0,0,0,0
"3820317008","38","203","17","008","愛媛県","宇和島市","三間村","迫目",0,0,1,0,0,0,0,0,0,0,0
"3820317009","38","203","17","009","愛媛県","宇和島市","三間村","務田",0,0,1,0,0,0,0,0,0,0,0
"3820318001","38","203","18","001","愛媛県","宇和島市","二名村","中野中",0,0,1,0,0,0,0,0,0,0,0
"3820318002","38","203","18","002","愛媛県","宇和島市","二名村","波岡",0,0,1,0,0,0,0,0,0,0,0
"3820318003","38","203","18","003","愛媛県","宇和島市","二名村","田川",0,0,1,0,0,0,0,0,0,0,0
"3820318004","38","203","18","004","愛媛県","宇和島市","二名村","金銅",0,0,1,0,0,0,0,0,0,0,0
"3820318005","38","203","18","005","愛媛県","宇和島市","二名村","土居垣内",0,0,1,0,0,0,0,0,0,0,0
"3820318006","38","203","18","006","愛媛県","宇和島市","二名村","古藤田",0,0,1,0,0,0,0,0,0,0,0
"3820318007","38","203","18","007","愛媛県","宇和島市","二名村","大内",0,0,1,0,0,0,0,0,0,0,0
"3820318008","38","203","18","008","愛媛県","宇和島市","二名村","兼近",0,0,1,0,0,0,0,0,0,0,0
"3820318009","38","203","18","009","愛媛県","宇和島市","二名村","三間中間",0,0,1,0,0,0,0,0,0,0,0
"3820318010","38","203","18","010","愛媛県","宇和島市","二名村","黒川",0,0,1,0,0,0,0,0,0,0,0
"3820318011","38","203","18","011","愛媛県","宇和島市","二名村","音地",0,0,1,0,0,0,0,0,0,0,0
"3820319001","38","203","19","001","愛媛県","宇和島市","好藤村２−２","是延",0,0,1,0,0,0,0,0,0,0,0
"3820320001","38","203","20","001","愛媛県","宇和島市","岩松町","芳原第一",0,0,1,0,0,0,0,0,0,0,0
"3820320002","38","203","20","002","愛媛県","宇和島市","岩松町","芳原第二",0,0,1,0,0,0,0,0,0,0,0
"3820320003","38","203","20","003","愛媛県","宇和島市","岩松町","寿町",0,0,1,0,0,0,0,0,0,0,0
"3820320004","38","203","20","004","愛媛県","宇和島市","岩松町","玉ヶ月",0,0,1,0,0,0,0,0,0,0,0
"3820320005","38","203","20","005","愛媛県","宇和島市","岩松町","巽下町",0,0,1,0,0,0,0,0,0,0,0
"3820320006","38","203","20","006","愛媛県","宇和島市","岩松町","土居の奥",0,0,1,0,0,0,0,0,0,0,0
"3820320007","38","203","20","007","愛媛県","宇和島市","岩松町","寺の下",0,0,1,0,0,0,0,0,0,0,0
"3820320008","38","203","20","008","愛媛県","宇和島市","岩松町","三島拝高",0,0,1,0,0,0,0,0,0,0,0
"3820320009","38","203","20","009","愛媛県","宇和島市","岩松町","稲中",0,0,1,0,0,0,0,0,0,0,0
"3820320010","38","203","20","010","愛媛県","宇和島市","岩松町","久保津",0,0,1,0,0,0,0,0,0,0,0
"3820320011","38","203","20","011","愛媛県","宇和島市","岩松町","下谷",0,0,1,0,0,0,0,0,0,0,0
"3820320012","38","203","20","012","愛媛県","宇和島市","岩松町","上谷",0,0,1,0,0,0,0,0,0,0,0
"3820320013","38","203","20","013","愛媛県","宇和島市","岩松町","遠近",0,0,1,0,0,0,0,0,0,0,0
"3820320014","38","203","20","014","愛媛県","宇和島市","岩松町","熱田",0,0,1,0,0,0,0,0,0,0,0
"3820320015","38","203","20","015","愛媛県","宇和島市","岩松町","保木",0,0,1,0,0,0,0,0,0,0,0
"3820320016","38","203","20","016","愛媛県","宇和島市","岩松町","磯",0,0,1,0,0,0,0,0,0,0,0
"3820320017","38","203","20","017","愛媛県","宇和島市","岩松町","胼之江",0,0,1,0,0,0,0,0,0,0,0
"3820320018","38","203","20","018","愛媛県","宇和島市","岩松町","干拓",0,0,1,0,0,0,0,0,0,0,0
"3820320019","38","203","20","019","愛媛県","宇和島市","岩松町","蔵座",0,0,1,0,0,0,0,0,0,0,0
"3820320020","38","203","20","020","愛媛県","宇和島市","岩松町","西本谷",0,0,1,0,0,0,0,0,0,0,0
"3820320021","38","203","20","021","愛媛県","宇和島市","岩松町","行谷",0,0,1,0,0,0,0,0,0,0,0
"3820320022","38","203","20","022","愛媛県","宇和島市","岩松町","佐近谷第一",0,0,1,0,0,0,0,0,0,0,0
"3820320023","38","203","20","023","愛媛県","宇和島市","岩松町","佐近谷第二",0,0,1,0,0,0,0,0,0,0,0
"3820321001","38","203","21","001","愛媛県","宇和島市","清満村","神田",0,0,1,0,0,0,0,0,0,0,0
"3820321002","38","203","21","002","愛媛県","宇和島市","清満村","中ノ川",0,0,1,0,0,0,0,0,0,0,0
"3820321003","38","203","21","003","愛媛県","宇和島市","清満村","本俵",0,0,1,0,0,0,0,0,0,0,0
"3820321004","38","203","21","004","愛媛県","宇和島市","清満村","繁近",0,0,1,0,0,0,0,0,0,0,0
"3820321005","38","203","21","005","愛媛県","宇和島市","清満村","知行地",0,0,1,0,0,0,0,0,0,0,0
"3820321006","38","203","21","006","愛媛県","宇和島市","清満村","音地",0,0,1,0,0,0,0,0,0,0,0
"3820321007","38","203","21","007","愛媛県","宇和島市","清満村","元屋敷",0,0,1,0,0,0,0,0,0,0,0
"3820321008","38","203","21","008","愛媛県","宇和島市","清満村","元井ノ川",0,0,1,0,0,0,0,0,0,0,0
"3820321009","38","203","21","009","愛媛県","宇和島市","清満村","海前",0,0,1,0,0,0,0,0,0,0,0
"3820321010","38","203","21","010","愛媛県","宇和島市","清満村","藤井",0,0,1,0,0,0,0,0,0,0,0
"3820321011","38","203","21","011","愛媛県","宇和島市","清満村","追ノ川，沖",0,0,1,0,0,0,0,0,0,0,0
"3820321012","38","203","21","012","愛媛県","宇和島市","清満村","追ノ川，岡",0,0,1,0,0,0,0,0,0,0,0
"3820321013","38","203","21","013","愛媛県","宇和島市","清満村","豊田",0,0,1,0,0,0,0,0,0,0,0
"3820321014","38","203","21","014","愛媛県","宇和島市","清満村","吉井",0,0,1,0,0,0,0,0,0,0,0
"3820321015","38","203","21","015","愛媛県","宇和島市","清満村","岩渕",0,0,1,0,0,0,0,0,0,0,0
"3820321016","38","203","21","016","愛媛県","宇和島市","清満村","下芋地谷",0,0,1,0,0,0,0,0,0,0,0
"3820321017","38","203","21","017","愛媛県","宇和島市","清満村","野井",0,0,1,0,0,0,0,0,0,0,0
"3820321018","38","203","21","018","愛媛県","宇和島市","清満村","颪部",0,0,1,0,0,0,0,0,0,0,0
"3820321019","38","203","21","019","愛媛県","宇和島市","清満村","寺ノ下",0,0,1,0,0,0,0,0,0,0,0
"3820321020","38","203","21","020","愛媛県","宇和島市","清満村","山財谷",0,0,1,0,0,0,0,0,0,0,0
"3820321021","38","203","21","021","愛媛県","宇和島市","清満村","山財谷組",0,0,1,0,0,0,0,0,0,0,0
"3820321022","38","203","21","022","愛媛県","宇和島市","清満村","五郎丸",0,0,1,0,0,0,0,0,0,0,0
"3820321023","38","203","21","023","愛媛県","宇和島市","清満村","長野",0,0,1,0,0,0,0,0,0,0,0
"3820321024","38","203","21","024","愛媛県","宇和島市","清満村","熊野",0,0,1,0,0,0,0,0,0,0,0
"3820321025","38","203","21","025","愛媛県","宇和島市","清満村","清重",0,0,1,0,0,0,0,0,0,0,0
"3820321026","38","203","21","026","愛媛県","宇和島市","清満村","大川原",0,0,1,0,0,0,0,0,0,0,0
"3820321027","38","203","21","027","愛媛県","宇和島市","清満村","上芋地谷",0,0,1,0,0,0,0,0,0,0,0
"3820321028","38","203","21","028","愛媛県","宇和島市","清満村","馬ノ渕",0,0,1,0,0,0,0,0,0,0,0
"3820321029","38","203","21","029","愛媛県","宇和島市","清満村","大道（開拓）",0,0,1,0,0,0,0,0,0,0,0
"3820321030","38","203","21","030","愛媛県","宇和島市","清満村","稲ヶ窪",0,0,1,0,0,0,0,0,0,0,0
"3820321031","38","203","21","031","愛媛県","宇和島市","清満村","御代ノ川",0,0,1,0,0,0,0,0,0,0,0
"3820322001","38","203","22","001","愛媛県","宇和島市","御槙村","御内，１区",0,0,1,0,0,0,0,0,0,0,0
"3820322002","38","203","22","002","愛媛県","宇和島市","御槙村","御内，２区",0,0,1,0,0,0,0,0,0,0,0
"3820322003","38","203","22","003","愛媛県","宇和島市","御槙村","御内，３区",0,0,1,0,0,0,0,0,0,0,0
"3820322004","38","203","22","004","愛媛県","宇和島市","御槙村","御内，４区",0,0,1,0,0,0,0,0,0,0,0
"3820322005","38","203","22","005","愛媛県","宇和島市","御槙村","御内，５区",0,0,1,0,0,0,0,0,0,0,0
"3820322006","38","203","22","006","愛媛県","宇和島市","御槙村","御内，６区",0,0,1,0,0,0,0,0,0,0,0
"3820322007","38","203","22","007","愛媛県","宇和島市","御槙村","槙川，７区",0,0,1,0,0,0,0,0,0,0,0
"3820322008","38","203","22","008","愛媛県","宇和島市","御槙村","槙川，８区",0,0,1,0,0,0,0,0,0,0,0
"3820322009","38","203","22","009","愛媛県","宇和島市","御槙村","槙川，９区",0,0,1,0,0,0,0,0,0,0,0
"3820322010","38","203","22","010","愛媛県","宇和島市","御槙村","槙川，１０区",0,0,1,0,0,0,0,0,0,0,0
"3820322011","38","203","22","011","愛媛県","宇和島市","御槙村","槙川，１１区",0,0,1,0,0,0,0,0,0,0,0
"3820322012","38","203","22","012","愛媛県","宇和島市","御槙村","影平",0,0,1,0,0,0,0,0,0,0,0
"3820323001","38","203","23","001","愛媛県","宇和島市","畑地村","於泥上",0,0,1,0,0,0,0,0,0,0,0
"3820323002","38","203","23","002","愛媛県","宇和島市","畑地村","於泥下",0,0,1,0,0,0,0,0,0,0,0
"3820323003","38","203","23","003","愛媛県","宇和島市","畑地村","内田",0,0,1,0,0,0,0,0,0,0,0
"3820323004","38","203","23","004","愛媛県","宇和島市","畑地村","鴨田",0,0,1,0,0,0,0,0,0,0,0
"3820323005","38","203","23","005","愛媛県","宇和島市","畑地村","保場川",0,0,1,0,0,0,0,0,0,0,0
"3820323006","38","203","23","006","愛媛県","宇和島市","畑地村","佐新田",0,0,1,0,0,0,0,0,0,0,0
"3820323007","38","203","23","007","愛媛県","宇和島市","畑地村","上槙上",0,0,1,0,0,0,0,0,0,0,0
"3820323008","38","203","23","008","愛媛県","宇和島市","畑地村","上槙下",0,0,1,0,0,0,0,0,0,0,0
"3820323009","38","203","23","009","愛媛県","宇和島市","畑地村","東組",0,0,1,0,0,0,0,0,0,0,0
"3820323010","38","203","23","010","愛媛県","宇和島市","畑地村","西組",0,0,1,0,0,0,0,0,0,0,0
"3820323011","38","203","23","011","愛媛県","宇和島市","畑地村","中央団地",0,0,1,0,0,0,0,0,0,0,0
"3820323012","38","203","23","012","愛媛県","宇和島市","畑地村","大門",0,0,1,0,0,0,0,0,0,0,0
"3820323013","38","203","23","013","愛媛県","宇和島市","畑地村","三島",0,0,1,0,0,0,0,0,0,0,0
"3820323014","38","203","23","014","愛媛県","宇和島市","畑地村","上組",0,0,1,0,0,0,0,0,0,0,0
"3820323015","38","203","23","015","愛媛県","宇和島市","畑地村","小祝",0,0,1,0,0,0,0,0,0,0,0
"3820323016","38","203","23","016","愛媛県","宇和島市","畑地村","大平",0,0,1,0,0,0,0,0,0,0,0
"3820323017","38","203","23","017","愛媛県","宇和島市","畑地村","横山",0,0,1,0,0,0,0,0,0,0,0
"3820324001","38","203","24","001","愛媛県","宇和島市","北灘村","鵜の浜",0,0,1,0,0,0,0,0,0,0,0
"3820324002","38","203","24","002","愛媛県","宇和島市","北灘村","宗清",0,0,1,0,0,0,0,0,0,0,0
"3820324003","38","203","24","003","愛媛県","宇和島市","北灘村","国延",0,0,1,0,0,0,0,0,0,0,0
"3820324004","38","203","24","004","愛媛県","宇和島市","北灘村","面浦",0,0,1,0,0,0,0,0,0,0,0
"3820324005","38","203","24","005","愛媛県","宇和島市","北灘村","網代",0,0,1,0,0,0,0,0,0,0,0
"3820324006","38","203","24","006","愛媛県","宇和島市","北灘村","家次",0,0,1,0,0,0,0,0,0,0,0
"3820324007","38","203","24","007","愛媛県","宇和島市","北灘村","木浦松",0,0,1,0,0,0,0,0,0,0,0
"3820324008","38","203","24","008","愛媛県","宇和島市","北灘村","牛の浦",0,0,1,0,0,0,0,0,0,0,0
"3820324009","38","203","24","009","愛媛県","宇和島市","北灘村","尻貝",0,0,1,0,0,0,0,0,0,0,0
"3820324010","38","203","24","010","愛媛県","宇和島市","北灘村","掛網代",0,0,1,0,0,0,0,0,0,0,0
"3820324011","38","203","24","011","愛媛県","宇和島市","北灘村","福浦",0,0,1,0,0,0,0,0,0,0,0
"3820324012","38","203","24","012","愛媛県","宇和島市","北灘村","小日提浜",0,0,1,0,0,0,0,0,0,0,0
"3820324013","38","203","24","013","愛媛県","宇和島市","北灘村","小日提谷",0,0,1,0,0,0,0,0,0,0,0
"3820324014","38","203","24","014","愛媛県","宇和島市","北灘村","大日提",0,0,1,0,0,0,0,0,0,0,0
"3820325001","38","203","25","001","愛媛県","宇和島市","下灘村","後",0,0,1,0,0,0,0,0,0,0,0
"3820325002","38","203","25","002","愛媛県","宇和島市","下灘村","須下",0,0,1,0,0,0,0,0,0,0,0
"3820325003","38","203","25","003","愛媛県","宇和島市","下灘村","成",0,0,1,0,0,0,0,0,0,0,0
"3820325004","38","203","25","004","愛媛県","宇和島市","下灘村","漁家",0,0,1,0,0,0,0,0,0,0,0
"3820325005","38","203","25","005","愛媛県","宇和島市","下灘村","平井",0,0,1,0,0,0,0,0,0,0,0
"3820325006","38","203","25","006","愛媛県","宇和島市","下灘村","曲鳥",0,0,1,0,0,0,0,0,0,0,0
"3820325007","38","203","25","007","愛媛県","宇和島市","下灘村","柿ノ浦",0,0,1,0,0,0,0,0,0,0,0
"3820325008","38","203","25","008","愛媛県","宇和島市","下灘村","塩定",0,0,1,0,0,0,0,0,0,0,0
"3820325009","38","203","25","009","愛媛県","宇和島市","下灘村","浦知",0,0,1,0,0,0,0,0,0,0,0
"3820325010","38","203","25","010","愛媛県","宇和島市","下灘村","針木",0,0,1,0,0,0,0,0,0,0,0
"3820325011","38","203","25","011","愛媛県","宇和島市","下灘村","嵐",0,0,1,0,0,0,0,0,0,0,0
"3820325012","38","203","25","012","愛媛県","宇和島市","下灘村","横浦",0,0,1,0,0,0,0,0,0,0,0
"3820325013","38","203","25","013","愛媛県","宇和島市","下灘村","鼡鳴",0,0,1,0,0,0,0,0,0,0,0
"3820325014","38","203","25","014","愛媛県","宇和島市","下灘村","弓立",0,0,1,0,0,0,0,0,0,0,0
"3820325015","38","203","25","015","愛媛県","宇和島市","下灘村","坪井",0,0,1,0,0,0,0,0,0,0,0
"3820325016","38","203","25","016","愛媛県","宇和島市","下灘村","泥目水",0,0,1,0,0,0,0,0,0,0,0
"3820325017","38","203","25","017","愛媛県","宇和島市","下灘村","田颪",0,0,1,0,0,0,0,0,0,0,0
"3820325018","38","203","25","018","愛媛県","宇和島市","下灘村","脇",0,0,1,0,0,0,0,0,0,0,0
"3820325019","38","203","25","019","愛媛県","宇和島市","下灘村","曽根",0,0,1,0,0,0,0,0,0,0,0
"3820325020","38","203","25","020","愛媛県","宇和島市","下灘村","田之浜",0,0,1,0,0,0,0,0,0,0,0
"3820325021","38","203","25","021","愛媛県","宇和島市","下灘村","竹ヶ島",0,0,1,0,0,0,0,0,0,0,0
"3820401001","38","204","01","001","愛媛県","八幡浜市","八幡浜市","高野地",0,0,0,0,0,1,0,0,0,0,0
"3820401002","38","204","01","002","愛媛県","八幡浜市","八幡浜市","津羽井",0,0,0,0,0,1,0,0,0,0,0
"3820401003","38","204","01","003","愛媛県","八幡浜市","八幡浜市","大平",0,0,0,0,0,1,0,0,0,0,0
"3820401004","38","204","01","004","愛媛県","八幡浜市","八幡浜市","高城",0,0,0,0,0,1,0,0,0,0,0
"3820401005","38","204","01","005","愛媛県","八幡浜市","八幡浜市","中浦",0,0,0,0,0,1,0,0,0,0,0
"3820401006","38","204","01","006","愛媛県","八幡浜市","八幡浜市","大内浦",0,0,0,0,0,1,0,0,0,0,0
"3820401007","38","204","01","007","愛媛県","八幡浜市","八幡浜市","杖之浦",0,0,0,0,0,1,0,0,0,0,0
"3820401008","38","204","01","008","愛媛県","八幡浜市","八幡浜市","勘定",0,0,0,0,0,1,0,0,0,0,0
"3820401009","38","204","01","009","愛媛県","八幡浜市","八幡浜市","川舞",0,0,0,0,0,1,0,0,0,0,0
"3820401010","38","204","01","010","愛媛県","八幡浜市","八幡浜市","牛名",0,0,0,0,0,1,0,0,0,0,0
"3820401011","38","204","01","011","愛媛県","八幡浜市","八幡浜市","国木",0,0,0,0,0,1,0,0,0,0,0
"3820401012","38","204","01","012","愛媛県","八幡浜市","八幡浜市","五反田",0,0,0,0,0,1,0,0,0,0,0
"3820401013","38","204","01","013","愛媛県","八幡浜市","八幡浜市","八代",0,0,0,0,0,1,0,0,0,0,0
"3820401014","38","204","01","014","愛媛県","八幡浜市","八幡浜市","清滝",0,0,0,0,0,1,0,0,0,0,0
"3820401015","38","204","01","015","愛媛県","八幡浜市","八幡浜市","徳雲坊",0,0,0,0,0,1,0,0,0,0,0
"3820401016","38","204","01","016","愛媛県","八幡浜市","八幡浜市","栗之浦",0,0,0,0,0,1,0,0,0,0,0
"3820401017","38","204","01","017","愛媛県","八幡浜市","八幡浜市","栗之浦第１",0,0,0,0,0,1,0,0,0,0,0
"3820401018","38","204","01","018","愛媛県","八幡浜市","八幡浜市","南裏",0,0,0,0,0,1,0,0,0,0,0
"3820401019","38","204","01","019","愛媛県","八幡浜市","八幡浜市","古藪",0,0,0,0,0,1,0,0,0,0,0
"3820401020","38","204","01","020","愛媛県","八幡浜市","八幡浜市","川之内",0,0,0,0,0,1,0,0,0,0,0
"3820401021","38","204","01","021","愛媛県","八幡浜市","八幡浜市","田浪",0,0,0,0,0,1,0,0,0,0,0
"3820401022","38","204","01","022","愛媛県","八幡浜市","八幡浜市","上郷",0,0,0,0,0,1,0,0,0,0,0
"3820401023","38","204","01","023","愛媛県","八幡浜市","八幡浜市","梨尾",0,0,0,0,0,1,0,0,0,0,0
"3820401024","38","204","01","024","愛媛県","八幡浜市","八幡浜市","横畑",0,0,0,0,0,1,0,0,0,0,0
"3820401025","38","204","01","025","愛媛県","八幡浜市","八幡浜市","末広",0,0,0,0,0,1,0,0,0,0,0
"3820401026","38","204","01","026","愛媛県","八幡浜市","八幡浜市","稲ケ市",0,0,0,0,0,1,0,0,0,0,0
"3820401027","38","204","01","027","愛媛県","八幡浜市","八幡浜市","松尾",0,0,0,0,0,1,0,0,0,0,0
"3820401028","38","204","01","028","愛媛県","八幡浜市","八幡浜市","松柏",0,0,0,0,0,1,0,0,0,0,0
"3820401029","38","204","01","029","愛媛県","八幡浜市","八幡浜市","古谷",0,0,0,0,0,1,0,0,0,0,0
"3820401030","38","204","01","030","愛媛県","八幡浜市","八幡浜市","山越",0,0,0,0,0,1,0,0,0,0,0
"3820401031","38","204","01","031","愛媛県","八幡浜市","八幡浜市","舌間",0,0,0,0,0,1,0,0,0,0,0
"3820401032","38","204","01","032","愛媛県","八幡浜市","八幡浜市","合田",0,0,0,0,0,1,0,0,0,0,0
"3820401033","38","204","01","033","愛媛県","八幡浜市","八幡浜市","北部実行組合",0,0,0,0,0,1,0,0,0,0,0
"3820401034","38","204","01","034","愛媛県","八幡浜市","八幡浜市","古町実行組合",0,0,0,0,0,1,0,0,0,0,0
"3820401035","38","204","01","035","愛媛県","八幡浜市","八幡浜市","八幡浜第一実行組合",0,0,0,0,0,1,0,0,0,0,0
"3820401036","38","204","01","036","愛媛県","八幡浜市","八幡浜市","八幡浜第二実行組合",0,0,0,0,0,1,0,0,0,0,0
"3820401037","38","204","01","037","愛媛県","八幡浜市","八幡浜市","八幡浜第三実行組合",0,0,0,0,0,1,0,0,0,0,0
"3820402001","38","204","02","001","愛媛県","八幡浜市","川上村","白石",0,0,0,0,0,1,0,0,0,0,0
"3820402002","38","204","02","002","愛媛県","八幡浜市","川上村","川名津",0,0,0,0,0,1,0,0,0,0,0
"3820402003","38","204","02","003","愛媛県","八幡浜市","川上村","上泊",0,0,0,0,0,1,0,0,0,0,0
"3820403001","38","204","03","001","愛媛県","八幡浜市","双岩村２−１","布喜川",0,0,0,0,0,1,0,0,0,0,0
"3820403002","38","204","03","002","愛媛県","八幡浜市","双岩村２−１","横平",0,0,0,0,0,1,0,0,0,0,0
"3820403003","38","204","03","003","愛媛県","八幡浜市","双岩村２−１","谷",0,0,0,0,0,1,0,0,0,0,0
"3820403004","38","204","03","004","愛媛県","八幡浜市","双岩村２−１","釜倉",0,0,0,0,0,1,0,0,0,0,0
"3820403005","38","204","03","005","愛媛県","八幡浜市","双岩村２−１","若山",0,0,0,0,0,1,0,0,0,0,0
"3820403006","38","204","03","006","愛媛県","八幡浜市","双岩村２−１","中津川",0,0,0,0,0,1,0,0,0,0,0
"3820404001","38","204","04","001","愛媛県","八幡浜市","真穴村","穴井",0,0,0,0,0,1,0,0,0,0,0
"3820404002","38","204","04","002","愛媛県","八幡浜市","真穴村","真網代",0,0,0,0,0,1,0,0,0,0,0
"3820404003","38","204","04","003","愛媛県","八幡浜市","真穴村","大島",0,0,0,0,0,1,0,0,0,0,0
"3820405001","38","204","05","001","愛媛県","八幡浜市","日土村","出奥",0,0,0,0,0,1,0,0,0,0,0
"3820405002","38","204","05","002","愛媛県","八幡浜市","日土村","防川",0,0,0,0,0,1,0,0,0,0,0
"3820405003","38","204","05","003","愛媛県","八幡浜市","日土村","新堂",0,0,0,0,0,1,0,0,0,0,0
"3820405004","38","204","05","004","愛媛県","八幡浜市","日土村","続薮",0,0,0,0,0,1,0,0,0,0,0
"3820405005","38","204","05","005","愛媛県","八幡浜市","日土村","松岡",0,0,0,0,0,1,0,0,0,0,0
"3820405006","38","204","05","006","愛媛県","八幡浜市","日土村","梶谷岡",0,0,0,0,0,1,0,0,0,0,0
"3820405007","38","204","05","007","愛媛県","八幡浜市","日土村","横尾地",0,0,0,0,0,1,0,0,0,0,0
"3820405008","38","204","05","008","愛媛県","八幡浜市","日土村","福岡",0,0,0,0,0,1,0,0,0,0,0
"3820405009","38","204","05","009","愛媛県","八幡浜市","日土村","樫木",0,0,0,0,0,1,0,0,0,0,0
"3820405010","38","204","05","010","愛媛県","八幡浜市","日土村","久保田",0,0,0,0,0,1,0,0,0,0,0
"3820405011","38","204","05","011","愛媛県","八幡浜市","日土村","尾之花",0,0,0,0,0,1,0,0,0,0,0
"3820405012","38","204","05","012","愛媛県","八幡浜市","日土村","筵田",0,0,0,0,0,1,0,0,0,0,0
"3820405013","38","204","05","013","愛媛県","八幡浜市","日土村","瀬田",0,0,0,0,0,1,0,0,0,0,0
"3820405014","38","204","05","014","愛媛県","八幡浜市","日土村","野地",0,0,0,0,0,1,0,0,0,0,0
"3820405015","38","204","05","015","愛媛県","八幡浜市","日土村","榎野",0,0,0,0,0,1,0,0,0,0,0
"3820405016","38","204","05","016","愛媛県","八幡浜市","日土村","森山",0,0,0,0,0,1,0,0,0,0,0
"3820405017","38","204","05","017","愛媛県","八幡浜市","日土村","小坂",0,0,0,0,0,1,0,0,0,0,0
"3820405018","38","204","05","018","愛媛県","八幡浜市","日土村","田之窪",0,0,0,0,0,1,0,0,0,0,0
"3820405019","38","204","05","019","愛媛県","八幡浜市","日土村","川辻",0,0,0,0,0,1,0,0,0,0,0
"3820405020","38","204","05","020","愛媛県","八幡浜市","日土村","中当",0,0,0,0,0,1,0,0,0,0,0
"3820405021","38","204","05","021","愛媛県","八幡浜市","日土村","今出",0,0,0,0,0,1,0,0,0,0,0
"3820405022","38","204","05","022","愛媛県","八幡浜市","日土村","神明",0,0,0,0,0,1,0,0,0,0,0
"3820406001","38","204","06","001","愛媛県","八幡浜市","喜須来村","神越",0,0,0,0,0,1,0,0,0,0,0
"3820406002","38","204","06","002","愛媛県","八幡浜市","喜須来村","城高",0,0,0,0,0,1,0,0,0,0,0
"3820406003","38","204","06","003","愛媛県","八幡浜市","喜須来村","町",0,0,0,0,0,1,0,0,0,0,0
"3820406004","38","204","06","004","愛媛県","八幡浜市","喜須来村","磯岡",0,0,0,0,0,1,0,0,0,0,0
"3820406005","38","204","06","005","愛媛県","八幡浜市","喜須来村","須川里",0,0,0,0,0,1,0,0,0,0,0
"3820406006","38","204","06","006","愛媛県","八幡浜市","喜須来村","日之地",0,0,0,0,0,1,0,0,0,0,0
"3820406007","38","204","06","007","愛媛県","八幡浜市","喜須来村","奥",0,0,0,0,0,1,0,0,0,0,0
"3820407001","38","204","07","001","愛媛県","八幡浜市","川之石町","琴平",0,0,0,0,0,1,0,0,0,0,0
"3820407002","38","204","07","002","愛媛県","八幡浜市","川之石町","本町",0,0,0,0,0,1,0,0,0,0,0
"3820407003","38","204","07","003","愛媛県","八幡浜市","川之石町","赤網代",0,0,0,0,0,1,0,0,0,0,0
"3820407004","38","204","07","004","愛媛県","八幡浜市","川之石町","内之浦",0,0,0,0,0,1,0,0,0,0,0
"3820407005","38","204","07","005","愛媛県","八幡浜市","川之石町","雨井",0,0,0,0,0,1,0,0,0,0,0
"3820407006","38","204","07","006","愛媛県","八幡浜市","川之石町","西町",0,0,0,0,0,1,0,0,0,0,0
"3820407007","38","204","07","007","愛媛県","八幡浜市","川之石町","和田町",0,0,0,0,0,1,0,0,0,0,0
